id,"Date",Open,High,Low,Close,Adj Close,Volume
10711,"1992-08-05 00:00:00",424.35,424.35,421.92,422.19,422.19,172450000
10712,"1992-08-06 00:00:00",422.19,422.36,420.26,420.59,420.59,181440000
10713,"1992-08-07 00:00:00",420.59,423.45,418.51,418.88,418.88,190640000
10714,"1992-08-10 00:00:00",418.87,419.42,417.04,419.42,419.42,142480000
10715,"1992-08-11 00:00:00",419.45,419.72,416.53,418.9,418.9,173940000
10716,"1992-08-12 00:00:00",418.89,419.75,416.43,417.78,417.78,176560000
10717,"1992-08-13 00:00:00",417.78,419.88,416.4,417.73,417.73,185750000
10718,"1992-08-14 00:00:00",417.74,420.4,417.74,419.91,419.91,166820000
10719,"1992-08-17 00:00:00",419.89,421.89,419.44,420.74,420.74,152830000
10720,"1992-08-18 00:00:00",420.74,421.4,419.78,421.34,421.34,171750000
10721,"1992-08-19 00:00:00",421.34,421.62,418.19,418.19,418.19,187070000
10722,"1992-08-20 00:00:00",418.19,418.85,416.93,418.26,418.26,183420000
10723,"1992-08-21 00:00:00",418.27,420.35,413.58,414.85,414.85,204800000
10724,"1992-08-24 00:00:00",414.8,414.8,410.07,410.72,410.72,165690000
10725,"1992-08-25 00:00:00",410.73,411.64,408.3,411.61,411.61,202760000
10726,"1992-08-26 00:00:00",411.65,413.61,410.53,413.51,413.51,171860000
10727,"1992-08-27 00:00:00",413.51,415.83,413.51,413.53,413.53,178600000
10728,"1992-08-28 00:00:00",413.54,414.95,413.38,414.84,414.84,152260000
10729,"1992-08-31 00:00:00",414.87,415.29,413.76,414.03,414.03,161480000
10730,"1992-09-01 00:00:00",414.03,416.07,413.35,416.07,416.07,172680000
10731,"1992-09-02 00:00:00",416.07,418.28,415.31,417.98,417.98,187480000
10732,"1992-09-03 00:00:00",417.98,420.31,417.49,417.98,417.98,212500000
10733,"1992-09-04 00:00:00",417.98,418.62,416.76,417.08,417.08,124380000
10734,"1992-09-08 00:00:00",417.08,417.18,414.3,414.44,414.44,161440000
10735,"1992-09-09 00:00:00",414.44,416.44,414.44,416.36,416.36,178800000
10736,"1992-09-10 00:00:00",416.34,420.52,416.34,419.95,419.95,221990000
10737,"1992-09-11 00:00:00",419.95,420.58,419.13,419.58,419.58,180560000
10738,"1992-09-14 00:00:00",419.65,425.27,419.65,425.27,425.27,250940000
10739,"1992-09-15 00:00:00",425.22,425.22,419.54,419.77,419.77,211860000
10740,"1992-09-16 00:00:00",419.71,422.44,417.77,419.92,419.92,231450000
10741,"1992-09-17 00:00:00",419.92,421.43,419.62,419.93,419.93,188270000
10742,"1992-09-18 00:00:00",419.92,422.93,419.92,422.93,422.93,237440000
10743,"1992-09-21 00:00:00",422.9,422.9,421.18,422.14,422.14,153940000
10744,"1992-09-22 00:00:00",422.14,422.14,417.13,417.14,417.14,188810000
10745,"1992-09-23 00:00:00",417.14,417.88,416,417.44,417.44,205700000
10746,"1992-09-24 00:00:00",417.46,419.01,417.46,418.47,418.47,187960000
10747,"1992-09-25 00:00:00",418.47,418.63,412.71,414.35,414.35,213670000
10748,"1992-09-28 00:00:00",414.35,416.62,413,416.62,416.62,158760000
10749,"1992-09-29 00:00:00",416.62,417.38,415.34,416.8,416.8,170750000
10750,"1992-09-30 00:00:00",416.79,418.58,416.67,417.8,417.8,184470000
10751,"1992-10-01 00:00:00",417.8,418.67,415.46,416.29,416.29,204780000
10752,"1992-10-02 00:00:00",416.29,416.35,410.45,410.47,410.47,188030000
10753,"1992-10-05 00:00:00",410.47,410.47,396.8,407.57,407.57,286550000
10754,"1992-10-06 00:00:00",407.57,408.56,404.84,407.18,407.18,203500000
10755,"1992-10-07 00:00:00",407.17,408.6,403.91,404.25,404.25,184380000
10756,"1992-10-08 00:00:00",404.29,408.04,404.29,407.75,407.75,205000000
10757,"1992-10-09 00:00:00",407.75,407.75,402.42,402.66,402.66,178940000
10758,"1992-10-12 00:00:00",402.66,407.44,402.66,407.44,407.44,126670000
10759,"1992-10-13 00:00:00",407.44,410.64,406.83,409.3,409.3,186650000
10760,"1992-10-14 00:00:00",409.3,411.52,407.86,409.37,409.37,175900000
10761,"1992-10-15 00:00:00",409.34,411.03,407.92,409.6,409.6,213590000
10762,"1992-10-16 00:00:00",409.6,411.73,407.43,411.73,411.73,235920000
10763,"1992-10-19 00:00:00",411.73,414.98,410.66,414.98,414.98,222150000
10764,"1992-10-20 00:00:00",414.98,417.98,414.49,415.48,415.48,258210000
10765,"1992-10-21 00:00:00",415.53,416.15,414.54,415.67,415.67,219100000
10766,"1992-10-22 00:00:00",415.67,416.81,413.1,414.9,414.9,216400000
10767,"1992-10-23 00:00:00",414.9,416.23,413.68,414.1,414.1,199060000
10768,"1992-10-26 00:00:00",414.09,418.17,413.71,418.16,418.16,188060000
10769,"1992-10-27 00:00:00",418.18,419.2,416.97,418.49,418.49,201730000
10770,"1992-10-28 00:00:00",418.49,420.13,417.56,420.13,420.13,203910000
10771,"1992-10-29 00:00:00",420.15,421.16,419.83,420.86,420.86,206550000
10772,"1992-10-30 00:00:00",420.86,421.13,418.54,418.68,418.68,201930000
10773,"1992-11-02 00:00:00",418.66,422.75,418.12,422.75,422.75,203280000
10774,"1992-11-03 00:00:00",422.75,422.81,418.59,419.92,419.92,208140000
10775,"1992-11-04 00:00:00",419.91,421.07,416.61,417.11,417.11,194400000
10776,"1992-11-05 00:00:00",417.08,418.4,415.58,418.34,418.34,219730000
10777,"1992-11-06 00:00:00",418.35,418.35,417.01,417.58,417.58,205310000
10778,"1992-11-09 00:00:00",417.58,420.13,416.79,418.59,418.59,197560000
10779,"1992-11-10 00:00:00",418.59,419.71,417.98,418.62,418.62,223180000
10780,"1992-11-11 00:00:00",418.62,422.33,418.4,422.2,422.2,243750000
10781,"1992-11-12 00:00:00",422.2,423.1,421.7,422.87,422.87,226010000
10782,"1992-11-13 00:00:00",422.89,422.91,421.04,422.43,422.43,192950000
10783,"1992-11-16 00:00:00",422.44,422.44,420.35,420.68,420.68,173600000
10784,"1992-11-17 00:00:00",420.63,420.97,418.31,419.27,419.27,187660000
10785,"1992-11-18 00:00:00",419.27,423.49,419.24,422.85,422.85,219080000
10786,"1992-11-19 00:00:00",422.86,423.61,422.5,423.61,423.61,218720000
10787,"1992-11-20 00:00:00",423.61,426.98,423.61,426.65,426.65,257460000
10788,"1992-11-23 00:00:00",426.65,426.65,424.95,425.12,425.12,192530000
10789,"1992-11-24 00:00:00",425.14,429.31,424.83,427.59,427.59,241540000
10790,"1992-11-25 00:00:00",427.59,429.41,427.58,429.19,429.19,207700000
10791,"1992-11-27 00:00:00",429.19,431.93,429.17,430.16,430.16,106020000
10792,"1992-11-30 00:00:00",430.19,431.53,429.36,431.35,431.35,230150000
10793,"1992-12-01 00:00:00",431.35,431.47,429.2,430.78,430.78,259050000
10794,"1992-12-02 00:00:00",430.78,430.87,428.61,429.89,429.89,247010000
10795,"1992-12-03 00:00:00",429.98,430.99,428.8,429.91,429.91,238050000
10796,"1992-12-04 00:00:00",429.93,432.89,429.74,432.06,432.06,234960000
10797,"1992-12-07 00:00:00",432.06,435.31,432.06,435.31,435.31,217700000
10798,"1992-12-08 00:00:00",435.31,436.99,434.68,436.99,436.99,234330000
10799,"1992-12-09 00:00:00",436.99,436.99,433.98,435.65,435.65,230060000
10800,"1992-12-10 00:00:00",435.66,435.66,432.65,434.64,434.64,240640000
10801,"1992-12-11 00:00:00",434.64,434.64,433.34,433.73,433.73,164510000
10802,"1992-12-14 00:00:00",433.73,435.26,432.83,432.84,432.84,187040000
10803,"1992-12-15 00:00:00",432.82,433.66,431.92,432.57,432.57,227770000
10804,"1992-12-16 00:00:00",432.58,434.22,430.88,431.52,431.52,242130000
10805,"1992-12-17 00:00:00",431.52,435.44,431.46,435.43,435.43,251640000
10806,"1992-12-18 00:00:00",435.46,441.29,435.46,441.28,441.28,389300000
10807,"1992-12-21 00:00:00",441.26,441.26,439.65,440.7,440.7,224680000
10808,"1992-12-22 00:00:00",440.7,441.64,438.25,440.31,440.31,250430000
10809,"1992-12-23 00:00:00",440.29,441.11,439.03,439.03,439.03,234140000
10810,"1992-12-24 00:00:00",439.03,439.81,439.03,439.77,439.77,95240000
10811,"1992-12-28 00:00:00",439.77,439.77,437.26,439.15,439.15,143970000
10812,"1992-12-29 00:00:00",439.15,442.65,437.6,437.98,437.98,213660000
10813,"1992-12-30 00:00:00",437.98,439.37,437.12,438.82,438.82,183930000
10814,"1992-12-31 00:00:00",438.82,439.59,435.71,435.71,435.71,165910000
10815,"1993-01-04 00:00:00",435.7,437.32,434.48,435.38,435.38,201210000
10816,"1993-01-05 00:00:00",435.38,435.4,433.55,434.34,434.34,240350000
10817,"1993-01-06 00:00:00",434.34,435.17,432.52,434.52,434.52,295240000
10818,"1993-01-07 00:00:00",434.52,435.46,429.76,430.73,430.73,304850000
10819,"1993-01-08 00:00:00",430.73,430.73,426.88,429.05,429.05,263470000
10820,"1993-01-11 00:00:00",429.04,431.04,429.01,430.95,430.95,217150000
10821,"1993-01-12 00:00:00",430.95,431.39,428.19,431.04,431.04,239410000
10822,"1993-01-13 00:00:00",431.03,433.44,429.99,433.03,433.03,245360000
10823,"1993-01-14 00:00:00",433.08,435.96,433.08,435.94,435.94,281040000
10824,"1993-01-15 00:00:00",435.87,439.49,435.84,437.15,437.15,309720000
10825,"1993-01-18 00:00:00",437.13,437.13,435.92,436.84,436.84,196030000
10826,"1993-01-19 00:00:00",436.84,437.7,434.59,435.13,435.13,283240000
10827,"1993-01-20 00:00:00",435.14,436.23,433.37,433.37,433.37,268790000
10828,"1993-01-21 00:00:00",433.37,435.75,432.48,435.49,435.49,257620000
10829,"1993-01-22 00:00:00",435.49,437.81,435.49,436.11,436.11,293320000
10830,"1993-01-25 00:00:00",436.11,440.53,436.11,440.01,440.01,288740000
10831,"1993-01-26 00:00:00",440.05,442.66,439.54,439.95,439.95,314110000
10832,"1993-01-27 00:00:00",439.95,440.04,436.82,438.11,438.11,277020000
10833,"1993-01-28 00:00:00",438.13,439.14,437.3,438.66,438.66,256980000
10834,"1993-01-29 00:00:00",438.67,438.93,436.91,438.78,438.78,247200000
10835,"1993-02-01 00:00:00",438.78,442.52,438.78,442.52,442.52,238570000
10836,"1993-02-02 00:00:00",442.52,442.87,440.76,442.55,442.55,271560000
10837,"1993-02-03 00:00:00",442.56,447.35,442.56,447.2,447.2,345410000
10838,"1993-02-04 00:00:00",447.2,449.86,447.2,449.56,449.56,351140000
10839,"1993-02-05 00:00:00",449.56,449.56,446.95,448.93,448.93,324710000
10840,"1993-02-08 00:00:00",448.94,450.04,447.7,447.85,447.85,243400000
10841,"1993-02-09 00:00:00",448.04,448.04,444.52,445.33,445.33,240410000
10842,"1993-02-10 00:00:00",445.33,446.37,444.24,446.23,446.23,251910000
10843,"1993-02-11 00:00:00",446.21,449.36,446.21,447.66,447.66,257190000
10844,"1993-02-12 00:00:00",447.66,447.7,444.58,444.58,444.58,216810000
10845,"1993-02-16 00:00:00",444.53,444.53,433.47,433.91,433.91,332850000
10846,"1993-02-17 00:00:00",433.93,433.97,430.92,433.3,433.3,302210000
10847,"1993-02-18 00:00:00",433.3,437.79,428.25,431.9,431.9,311180000
10848,"1993-02-19 00:00:00",431.93,434.26,431.68,434.22,434.22,310700000
10849,"1993-02-22 00:00:00",434.21,436.49,433.53,435.24,435.24,311570000
10850,"1993-02-23 00:00:00",435.34,436.84,432.41,434.8,434.8,329060000
10851,"1993-02-24 00:00:00",434.76,440.87,434.68,440.87,440.87,316750000
10852,"1993-02-25 00:00:00",440.7,442.34,439.67,442.34,442.34,252860000
10853,"1993-02-26 00:00:00",442.34,443.77,440.98,443.38,443.38,234160000
10854,"1993-03-01 00:00:00",443.38,444.18,441.34,442.01,442.01,232460000
10855,"1993-03-02 00:00:00",442,447.91,441.07,447.9,447.9,269750000
10856,"1993-03-03 00:00:00",447.9,450,447.73,449.26,449.26,277380000
10857,"1993-03-04 00:00:00",449.26,449.52,446.72,447.34,447.34,234220000
10858,"1993-03-05 00:00:00",447.34,449.59,445.56,446.11,446.11,253480000
10859,"1993-03-08 00:00:00",446.12,454.71,446.12,454.71,454.71,275290000
10860,"1993-03-09 00:00:00",454.67,455.52,453.68,454.4,454.4,290670000
10861,"1993-03-10 00:00:00",454.4,456.34,452.7,456.33,456.33,255610000
10862,"1993-03-11 00:00:00",456.35,456.76,453.48,453.72,453.72,257060000
10863,"1993-03-12 00:00:00",453.7,453.7,447.04,449.83,449.83,255420000
10864,"1993-03-15 00:00:00",449.83,451.43,449.4,451.43,451.43,195930000
10865,"1993-03-16 00:00:00",451.43,452.36,451.01,451.37,451.37,218820000
10866,"1993-03-17 00:00:00",451.36,451.36,447.99,448.31,448.31,241270000
10867,"1993-03-18 00:00:00",448.36,452.39,448.36,451.89,451.89,241180000
10868,"1993-03-19 00:00:00",451.9,453.32,449.91,450.18,450.18,339660000
10869,"1993-03-22 00:00:00",450.17,450.17,446.08,448.88,448.88,233190000
10870,"1993-03-23 00:00:00",448.88,449.8,448.3,448.76,448.76,232730000
10871,"1993-03-24 00:00:00",448.71,450.9,446.1,448.07,448.07,274300000
10872,"1993-03-25 00:00:00",448.09,451.75,447.93,450.88,450.88,251530000
10873,"1993-03-26 00:00:00",450.91,452.09,447.69,447.78,447.78,226650000
10874,"1993-03-29 00:00:00",447.76,452.81,447.75,450.77,450.77,199970000
10875,"1993-03-30 00:00:00",450.79,452.06,449.63,451.97,451.97,231190000
10876,"1993-03-31 00:00:00",451.97,454.88,451.67,451.67,451.67,279190000
10877,"1993-04-01 00:00:00",451.67,452.63,449.6,450.3,450.3,234530000
10878,"1993-04-02 00:00:00",450.28,450.28,440.71,441.39,441.39,323330000
10879,"1993-04-05 00:00:00",441.42,442.43,440.53,442.29,442.29,296080000
10880,"1993-04-06 00:00:00",442.29,443.38,439.48,441.16,441.16,293680000
10881,"1993-04-07 00:00:00",441.16,442.73,440.5,442.73,442.73,300000000
10882,"1993-04-08 00:00:00",442.71,443.77,440.02,441.84,441.84,284370000
10883,"1993-04-12 00:00:00",441.84,448.37,441.84,448.37,448.37,259690000
10884,"1993-04-13 00:00:00",448.41,450.4,447.66,449.22,449.22,286690000
10885,"1993-04-14 00:00:00",449.22,450,448.02,448.66,448.66,257340000
10886,"1993-04-15 00:00:00",448.6,449.11,446.39,448.4,448.4,259500000
10887,"1993-04-16 00:00:00",448.41,449.39,447.67,448.94,448.94,305160000
10888,"1993-04-19 00:00:00",448.94,449.14,445.85,447.46,447.46,244710000
10889,"1993-04-20 00:00:00",447.46,447.46,441.81,445.1,445.1,317990000
10890,"1993-04-21 00:00:00",445.09,445.77,443.08,443.63,443.63,287300000
10891,"1993-04-22 00:00:00",443.55,445.73,439.46,439.46,439.46,310390000
10892,"1993-04-23 00:00:00",439.49,439.49,436.82,437.03,437.03,259810000
10893,"1993-04-26 00:00:00",437.03,438.35,432.3,433.54,433.54,283260000
10894,"1993-04-27 00:00:00",433.52,438.02,433.14,438.01,438.01,284140000
10895,"1993-04-28 00:00:00",438.01,438.8,436.68,438.02,438.02,267980000
10896,"1993-04-29 00:00:00",438.02,438.96,435.59,438.89,438.89,249760000
10897,"1993-04-30 00:00:00",438.89,442.29,438.89,440.19,440.19,247460000
10898,"1993-05-03 00:00:00",440.19,442.59,438.25,442.46,442.46,224970000
10899,"1993-05-04 00:00:00",442.58,445.19,442.45,444.05,444.05,268310000
10900,"1993-05-05 00:00:00",443.98,446.09,443.76,444.52,444.52,274240000
10901,"1993-05-06 00:00:00",444.6,444.81,442.9,443.26,443.26,255460000
10902,"1993-05-07 00:00:00",443.28,443.7,441.69,442.31,442.31,223570000
10903,"1993-05-10 00:00:00",442.34,445.42,442.05,442.8,442.8,235580000
10904,"1993-05-11 00:00:00",442.8,444.57,441.52,444.36,444.36,218480000
10905,"1993-05-12 00:00:00",444.32,445.16,442.87,444.8,444.8,255680000
10906,"1993-05-13 00:00:00",444.75,444.75,439.23,439.23,439.23,293920000
10907,"1993-05-14 00:00:00",439.22,439.82,438.1,439.56,439.56,252910000
10908,"1993-05-17 00:00:00",439.56,440.38,437.83,440.37,440.37,227580000
10909,"1993-05-18 00:00:00",440.39,441.26,437.95,440.32,440.32,264300000
10910,"1993-05-19 00:00:00",440.32,447.86,436.86,447.57,447.57,342420000
10911,"1993-05-20 00:00:00",447.57,450.59,447.36,450.59,450.59,289160000
10912,"1993-05-21 00:00:00",450.59,450.59,444.89,445.84,445.84,279120000
10913,"1993-05-24 00:00:00",445.84,448.44,445.26,448,448,197990000
10914,"1993-05-25 00:00:00",448,449.04,447.7,448.85,448.85,222090000
10915,"1993-05-26 00:00:00",448.85,453.51,448.82,453.44,453.44,274230000
10916,"1993-05-27 00:00:00",453.44,454.55,451.14,452.41,452.41,300810000
10917,"1993-05-28 00:00:00",452.41,452.41,447.67,450.19,450.19,207820000
10918,"1993-06-01 00:00:00",450.23,455.63,450.23,453.83,453.83,229690000
10919,"1993-06-02 00:00:00",453.83,454.53,452.68,453.85,453.85,295560000
10920,"1993-06-03 00:00:00",453.84,453.85,451.12,452.49,452.49,285570000
10921,"1993-06-04 00:00:00",452.43,452.43,448.92,450.06,450.06,226440000
10922,"1993-06-07 00:00:00",450.07,450.75,447.32,447.69,447.69,236920000
10923,"1993-06-08 00:00:00",447.65,447.65,444.31,444.71,444.71,240640000
10924,"1993-06-09 00:00:00",444.71,447.39,444.66,445.78,445.78,249030000
10925,"1993-06-10 00:00:00",445.78,446.22,444.09,445.38,445.38,232600000
10926,"1993-06-11 00:00:00",445.38,448.19,445.38,447.26,447.26,256750000
10927,"1993-06-14 00:00:00",447.26,448.64,447.23,447.71,447.71,210440000
10928,"1993-06-15 00:00:00",447.73,448.28,446.18,446.27,446.27,234110000
10929,"1993-06-16 00:00:00",446.27,447.43,443.61,447.43,447.43,267500000
10930,"1993-06-17 00:00:00",447.43,448.98,446.91,448.54,448.54,239810000
10931,"1993-06-18 00:00:00",448.54,448.59,443.68,443.68,443.68,300500000
10932,"1993-06-21 00:00:00",443.68,446.22,443.68,446.22,446.22,223650000
10933,"1993-06-22 00:00:00",446.25,446.29,444.94,445.93,445.93,259530000
10934,"1993-06-23 00:00:00",445.96,445.96,443.19,443.19,443.19,278260000
10935,"1993-06-24 00:00:00",443.04,447.21,442.5,446.62,446.62,267450000
10936,"1993-06-25 00:00:00",446.62,448.64,446.62,447.6,447.6,210430000
10937,"1993-06-28 00:00:00",447.6,451.9,447.6,451.85,451.85,242090000
10938,"1993-06-29 00:00:00",451.89,451.9,449.67,450.69,450.69,276310000
10939,"1993-06-30 00:00:00",450.69,451.47,450.15,450.53,450.53,281120000
10940,"1993-07-01 00:00:00",450.54,451.15,448.71,449.02,449.02,292040000
10941,"1993-07-02 00:00:00",449.02,449.02,445.2,445.84,445.84,220750000
10942,"1993-07-06 00:00:00",445.86,446.87,441.42,441.43,441.43,234810000
10943,"1993-07-07 00:00:00",441.4,443.63,441.4,442.83,442.83,253170000
10944,"1993-07-08 00:00:00",442.84,448.64,442.84,448.64,448.64,282910000
10945,"1993-07-09 00:00:00",448.64,448.94,446.74,448.11,448.11,235210000
10946,"1993-07-12 00:00:00",448.13,449.11,447.71,448.98,448.98,202310000
10947,"1993-07-13 00:00:00",449,450.7,448.07,448.09,448.09,236720000
10948,"1993-07-14 00:00:00",448.08,451.12,448.08,450.08,450.08,297430000
10949,"1993-07-15 00:00:00",450.09,450.12,447.26,449.22,449.22,277810000
10950,"1993-07-16 00:00:00",449.07,449.08,445.66,445.75,445.75,263100000
10951,"1993-07-19 00:00:00",445.75,446.78,444.83,446.03,446.03,216370000
10952,"1993-07-20 00:00:00",446.03,447.63,443.71,447.31,447.31,277420000
10953,"1993-07-21 00:00:00",447.28,447.5,445.84,447.18,447.18,278590000
10954,"1993-07-22 00:00:00",447.18,447.23,443.72,444.51,444.51,249630000
10955,"1993-07-23 00:00:00",444.54,447.1,444.54,447.1,447.1,222170000
10956,"1993-07-26 00:00:00",447.06,449.5,447.04,449.09,449.09,222580000
10957,"1993-07-27 00:00:00",449,449.44,446.76,448.24,448.24,256750000
10958,"1993-07-28 00:00:00",448.25,448.61,446.59,447.19,447.19,273100000
10959,"1993-07-29 00:00:00",447.19,450.77,447.19,450.24,450.24,261240000
10960,"1993-07-30 00:00:00",450.19,450.22,446.98,448.13,448.13,254420000
10961,"1993-08-02 00:00:00",448.13,450.15,448.03,450.15,450.15,230380000
10962,"1993-08-03 00:00:00",450.15,450.43,447.59,449.27,449.27,253110000
10963,"1993-08-04 00:00:00",449.27,449.72,447.93,448.54,448.54,230040000
10964,"1993-08-05 00:00:00",448.55,449.61,446.94,448.13,448.13,261900000
10965,"1993-08-06 00:00:00",448.13,449.26,447.87,448.68,448.68,221170000
10966,"1993-08-09 00:00:00",448.68,451.51,448.31,450.72,450.72,232750000
10967,"1993-08-10 00:00:00",450.71,450.71,449.1,449.45,449.45,255520000
10968,"1993-08-11 00:00:00",449.6,451,449.6,450.46,450.46,268330000
10969,"1993-08-12 00:00:00",450.47,451.63,447.53,448.96,448.96,278530000
10970,"1993-08-13 00:00:00",448.97,450.25,448.97,450.14,450.14,214370000
10971,"1993-08-16 00:00:00",450.25,453.41,450.25,452.38,452.38,233640000
10972,"1993-08-17 00:00:00",452.38,453.7,451.96,453.13,453.13,261320000
10973,"1993-08-18 00:00:00",453.21,456.99,453.21,456.04,456.04,312940000
10974,"1993-08-19 00:00:00",456.01,456.76,455.2,456.43,456.43,293330000
10975,"1993-08-20 00:00:00",456.51,456.68,454.6,456.16,456.16,276800000
10976,"1993-08-23 00:00:00",456.12,456.12,454.29,455.23,455.23,212500000
10977,"1993-08-24 00:00:00",455.23,459.77,455.04,459.77,459.77,270700000
10978,"1993-08-25 00:00:00",459.75,462.04,459.3,460.13,460.13,301650000
10979,"1993-08-26 00:00:00",460.04,462.87,458.82,461.04,461.04,254070000
10980,"1993-08-27 00:00:00",461.05,461.05,459.19,460.54,460.54,196140000
10981,"1993-08-30 00:00:00",460.54,462.58,460.28,461.9,461.9,194180000
10982,"1993-08-31 00:00:00",461.9,463.56,461.29,463.56,463.56,252830000
10983,"1993-09-01 00:00:00",463.55,463.8,461.77,463.15,463.15,245040000
10984,"1993-09-02 00:00:00",463.13,463.54,461.07,461.3,461.3,259870000
10985,"1993-09-03 00:00:00",461.3,462.05,459.91,461.34,461.34,197160000
10986,"1993-09-07 00:00:00",461.34,462.07,457.95,458.52,458.52,229500000
10987,"1993-09-08 00:00:00",458.52,458.53,453.75,456.65,456.65,283100000
10988,"1993-09-09 00:00:00",456.65,458.11,455.17,457.5,457.5,258070000
10989,"1993-09-10 00:00:00",457.49,461.86,457.49,461.72,461.72,269950000
10990,"1993-09-13 00:00:00",461.7,463.38,461.41,462.06,462.06,244970000
10991,"1993-09-14 00:00:00",461.93,461.93,458.15,459.9,459.9,258650000
10992,"1993-09-15 00:00:00",459.9,461.96,456.31,461.6,461.6,294410000
10993,"1993-09-16 00:00:00",461.54,461.54,459,459.43,459.43,229700000
10994,"1993-09-17 00:00:00",459.43,459.43,457.09,458.83,458.83,381370000
10995,"1993-09-20 00:00:00",458.84,459.91,455,455.05,455.05,231130000
10996,"1993-09-21 00:00:00",455.05,455.8,449.64,452.95,452.95,300310000
10997,"1993-09-22 00:00:00",452.94,456.92,452.94,456.2,456.2,298960000
10998,"1993-09-23 00:00:00",456.25,458.69,456.25,457.74,457.74,275350000
10999,"1993-09-24 00:00:00",457.74,458.56,456.92,457.63,457.63,248270000
11000,"1993-09-27 00:00:00",457.63,461.81,457.63,461.8,461.8,244920000
11001,"1993-09-28 00:00:00",461.84,462.08,460.91,461.53,461.53,243320000
11002,"1993-09-29 00:00:00",461.6,462.17,459.51,460.11,460.11,277690000
11003,"1993-09-30 00:00:00",460.11,460.56,458.28,458.93,458.93,280980000
11004,"1993-10-01 00:00:00",458.93,461.48,458.35,461.28,461.28,256880000
11005,"1993-10-04 00:00:00",461.28,461.8,460.02,461.34,461.34,229380000
11006,"1993-10-05 00:00:00",461.34,463.15,459.45,461.2,461.2,294570000
11007,"1993-10-06 00:00:00",461.24,462.6,460.26,460.74,460.74,277070000
11008,"1993-10-07 00:00:00",460.71,461.13,459.08,459.18,459.18,255210000
11009,"1993-10-08 00:00:00",459.18,460.99,456.4,460.31,460.31,243600000
11010,"1993-10-11 00:00:00",460.31,461.87,460.31,460.88,460.88,183060000
11011,"1993-10-12 00:00:00",461.04,462.47,460.73,461.12,461.12,263970000
11012,"1993-10-13 00:00:00",461.12,461.98,460.76,461.49,461.49,290930000
11013,"1993-10-14 00:00:00",461.55,466.83,461.55,466.83,466.83,352530000
11014,"1993-10-15 00:00:00",466.83,471.1,466.83,469.5,469.5,366110000
11015,"1993-10-18 00:00:00",469.5,470.04,468.02,468.45,468.45,329580000
11016,"1993-10-19 00:00:00",468.41,468.64,464.8,466.21,466.21,304400000
11017,"1993-10-20 00:00:00",466.21,466.87,464.54,466.07,466.07,305670000
11018,"1993-10-21 00:00:00",466.06,466.64,464.38,465.36,465.36,289600000
11019,"1993-10-22 00:00:00",465.36,467.82,463.27,463.27,463.27,301440000
11020,"1993-10-25 00:00:00",463.27,464.49,462.05,464.2,464.2,260310000
11021,"1993-10-26 00:00:00",464.2,464.32,462.65,464.3,464.3,284530000
11022,"1993-10-27 00:00:00",464.3,464.61,463.36,464.61,464.61,279830000
11023,"1993-10-28 00:00:00",464.52,468.76,464.52,467.73,467.73,301220000
11024,"1993-10-29 00:00:00",467.72,468.2,467.37,467.83,467.83,270570000
11025,"1993-11-01 00:00:00",467.83,469.11,467.33,469.1,469.1,256030000
11026,"1993-11-02 00:00:00",469.1,469.1,466.2,468.44,468.44,304780000
11027,"1993-11-03 00:00:00",468.44,468.61,460.95,463.02,463.02,342110000
11028,"1993-11-04 00:00:00",463.02,463.16,457.26,457.49,457.49,323430000
11029,"1993-11-05 00:00:00",457.49,459.63,454.36,459.57,459.57,336890000
11030,"1993-11-08 00:00:00",459.57,461.54,458.78,460.21,460.21,234340000
11031,"1993-11-09 00:00:00",460.21,463.42,460.21,460.33,460.33,276360000
11032,"1993-11-10 00:00:00",460.4,463.72,459.57,463.72,463.72,283450000
11033,"1993-11-11 00:00:00",463.72,464.96,462.49,462.64,462.64,283820000
11034,"1993-11-12 00:00:00",462.64,465.84,462.64,465.39,465.39,326240000
11035,"1993-11-15 00:00:00",465.39,466.13,463.01,463.75,463.75,251030000
11036,"1993-11-16 00:00:00",463.75,466.74,462.97,466.74,466.74,303980000
11037,"1993-11-17 00:00:00",466.74,467.24,462.73,464.81,464.81,316940000
11038,"1993-11-18 00:00:00",464.83,464.88,461.73,463.62,463.62,313490000
11039,"1993-11-19 00:00:00",463.59,463.6,460.03,462.6,462.6,302970000
11040,"1993-11-22 00:00:00",462.6,462.6,457.08,459.13,459.13,280130000
11041,"1993-11-23 00:00:00",459.13,461.77,458.47,461.03,461.03,260400000
11042,"1993-11-24 00:00:00",461.03,462.9,461.03,462.36,462.36,230630000
11043,"1993-11-26 00:00:00",462.36,463.63,462.36,463.06,463.06,90220000
11044,"1993-11-29 00:00:00",463.06,464.83,461.83,461.9,461.9,272710000
11045,"1993-11-30 00:00:00",461.9,463.62,460.45,461.79,461.79,286660000
11046,"1993-12-01 00:00:00",461.93,464.47,461.63,461.89,461.89,293870000
11047,"1993-12-02 00:00:00",461.89,463.22,461.45,463.11,463.11,256370000
11048,"1993-12-03 00:00:00",463.13,464.89,462.67,464.89,464.89,268360000
11049,"1993-12-06 00:00:00",464.89,466.89,464.4,466.43,466.43,292370000
11050,"1993-12-07 00:00:00",466.43,466.77,465.44,466.76,466.76,285690000
11051,"1993-12-08 00:00:00",465.88,466.73,465.42,466.29,466.29,314460000
